id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated 
elixir,Elixir,ELIX,553,0.155113,0.00002306,15705.6,4875733.0,31433424.0,31433424.0,,-1.26,-4.42,-7.08,1523347753
get-protocol,GET Protocol,GET,554,0.467923,0.00006958,11523.4,4859097.0,10384393.0,33368773.0,,12.76,14.37,-4.11,1523347758
smartlands,Smartlands,SLT,555,0.952051,0.00014156,8921.02,4856313.0,5100896.0,7186785.0,,0.96,-2.99,-2.54,1523347759
atmos,Atmos,ATMS,556,0.0481538,0.00000716,9800.6,4838151.0,100472891.0,110472891.0,,-8.13,-0.58,-2.54,1523347751
apx,APX,APX,557,6.8486,0.00101832,6160.74,4815792.0,703179.0,803179.0,,0.21,-3.66,-15.44,1523347749
trueflip,TrueFlip,TFL,558,0.766158,0.00011392,63134.4,4786394.0,6247267.0,8924667.0,,0.16,-8.43,-9.38,1523347753
obits,OBITS,OBITS,559,0.305259,0.00004539,6762.06,4784813.0,15674600.0,15674600.0,,-1.79,-5.87,-19.64,1523347745
insights-network,Insights Network,INSTAR,560,0.0378469,0.00000563,7531.77,4720894.0,124736613.0,209823369.0,,-0.75,-1.34,-6.23,1523347761
rebl,REBL,REBL,561,0.0274646,0.00000408,1021130.0,4642045.0,169019214.0,326480305.0,,0.71,-4.95,10.61,1523347758
geocoin,GeoCoin,GEO,562,1.45504,0.00021635,20256.0,4613040.0,3170387.0,4000000.0,,-1.71,-3.85,-13.0,1523347744
payfair,Payfair,PFR,563,0.050856,0.00000756,9324.5,4526168.0,88999687.0,88999687.0,,13.99,18.02,22.5,1523347757
artbyte,ArtByte,ABY,564,0.00557666,0.00000083,19528.4,4419711.0,792537250.0,792537250.0,,0.5,-5.19,-6.66,1523347742
viuly,Viuly,VIU,565,0.00641511,0.00000095,396521.0,4342830.0,676968921.0,1000000000.0,,-0.39,-7.78,-14.44,1523347756
espers,Espers,ESP,566,0.000201572,0.00000003,6355.19,4315366.0,21408557111.0,21408557111.0,50000000000.0,0.15,-4.23,-28.55,1523347746
bunnycoin,BunnyCoin,BUN,567,0.0000417482,0.000000006,1227.79,4297122.0,102929504753,102929504753,,0.37,0.38,-8.44,1523347744
memetic,Memetic / PepeCoin,MEME,568,0.195024,0.00002900,968981.0,4296057.0,22028348.0,22395600.0,,1.0,-11.34,-1.11,1523347746
biocoin,BioCoin,BIO,569,0.00686431,0.00000102,75192.8,4259689.0,620555987.0,819596734.0,,-0.79,-11.17,-14.32,1523347760
primalbase,Primalbase Token,PBT,570,3372.8,0.501502,496909.0,4216000.0,1250.0,1250.0,1250.0,0.44,-6.09,-19.55,1523347752
iungo,Iungo,ING,571,0.105398,0.00001567,24126.1,4215920.0,40000000.0,62553604.0,,9.75,-8.99,24.06,1523347760
adbank,adbank,ADB,572,0.0105809,0.00000157,6291.92,4089038.0,386454660.0,1000000000.0,,0.04,-7.67,-9.56,1523347760
dcorp,DCORP,DRP,573,0.504405,0.00007500,2591.41,4082655.0,8094002.0,8094002.0,,0.17,-25.9,-23.65,1523347756
synergy,Synergy,SNRG,574,1.14319,0.00016998,8996.94,4069565.0,3559832.0,3559832.0,,-3.4,-10.74,-3.61,1523347744
clearpoll,ClearPoll,POLL,575,0.581204,0.00008642,15686.2,4068423.0,6999991.0,8999992.0,,-0.3,-8.48,-15.21,1523347756
bitcoinz,BitcoinZ,BTCZ,576,0.00265497,0.00000039,34072.4,4032701.0,1518925162.0,1518925162.0,21000000000.0,0.61,-5.68,-14.4,1523347754
exclusivecoin,ExclusiveCoin,EXCL,577,0.889372,0.00013224,2003840.0,4031025.0,4532440.0,4532440.0,,-0.76,-9.79,-3.95,1523347744
goldmint,GoldMint,MNTP,578,2.10467,0.00031294,344459.0,4030436.0,1914997.0,10000000.0,,1.92,-8.91,-7.65,1523347760
breakout-stake,Breakout Stake,BRX,579,0.633561,0.00009420,4587.96,3971213.0,6268082.0,6268082.0,6268082.0,-1.8,-3.42,-8.62,1523347748
qwark,Qwark,QWARK,580,0.0737736,0.00001097,20879.8,3947493.0,53508207.0,206075989.0,,3.23,2.04,-1.94,1523347746
astro,Astro,ASTRO,581,1.19085,0.00017707,1325.07,3946278.0,3313833.0,6999999.0,,-0.08,-17.44,-4.84,1523347756
pesetacoin,Pesetacoin,PTC,582,0.0294938,0.00000439,9408.85,3936626.0,133473004.0,133473004.0,,0.2,-2.37,-0.86,1523347742
eventchain,EventChain,EVC,583,0.125563,0.00001867,3349.09,3923906.0,31250497.0,84000000.0,,0.12,-5.85,0.76,1523347757
adshares,AdShares,ADST,584,0.200622,0.00002983,6050.39,3887874.0,19379103.0,19379103.0,,0.32,-5.28,14.69,1523347752
dovu,Dovu,DOVU,585,0.0605568,0.00000900,4223.13,3863115.0,63793250.0,963761390.0,,-0.03,-4.58,2.28,1523347755
voisecom,Voise,VOISE,586,0.00772625,0.00000115,746223.0,3854530.0,498887537.0,775513268.0,,-1.94,-11.74,-16.96,1523347754
piplcoin,PiplCoin,PIPL,587,0.0455471,0.00000677,135447.0,3800644.0,83444258.0,7489958537.0,7531907537.0,0.35,-8.06,-9.43,1523347754
blockcat,BlockCAT,CAT,588,0.516274,0.00007676,6985.48,3799839.0,7360121.0,9200151.0,,2.85,-3.0,-14.8,1523347752
sprouts,Sprouts,SPRTS,589,0.0000006856,0.0000000001,2654.19,3780814.0,5514558427177,5514558427177,,-1.13,-1.99,-4.65,1523347744
neutron,Neutron,NTRN,590,0.107687,0.00001601,16556.4,3771045.0,35018574.0,35018574.0,68000000.0,1.51,-8.79,-9.01,1523347745
gatcoin,Gatcoin,GAT,591,0.00711428,0.00000106,12328.9,3769583.0,529861449.0,1000000000.0,,2.34,-12.9,-11.95,1523347759
leverj,Leverj,LEV,592,0.0316695,0.00000471,2234.92,3739867.0,118090511.0,1000000000.0,,-1.02,-4.78,0.05,1523347758
education-ecosystem,Education Ecosystem,LEDU,593,0.0170615,0.00000254,1185640.0,3715822.0,217789857.0,362983094.0,,-0.02,-4.12,4.24,1523347760
cryptoping,CryptoPing,PING,594,0.366053,0.00005443,155645.0,3642992.0,9952089.0,9952089.0,,1.35,-3.16,-1.22,1523347752
publica,Publica,PBL,595,0.195443,0.00002906,5363.98,3631904.0,18582933.0,33787150.0,,2.55,-7.8,-6.11,1523347757
life,LIFE,LIFE,596,0.000201762,0.00000003,4587.31,3626680.0,17975040138.0,100000000000,100000000000,-18.72,-16.65,-21.4,1523347755
herocoin,HEROcoin,PLAY,597,0.030153,0.00000448,249144.0,3589861.0,119054840.0,252165029.0,,0.35,-8.85,21.46,1523347758
firstcoin,FirstCoin,FRST,598,0.114646,0.00001705,150345.0,3577818.0,31207528.0,110000000.0,,7.96,75.57,-18.84,1523347748
1337coin,Elite,1337,599,0.000135169,0.00000002,1678.62,3535804.0,26158391399.0,28960744514.0,,9.43,8.41,-4.31,1523347745
tracto,Tracto,TRCT,600,0.150105,0.00002232,20826.5,3517953.0,23436615.0,70000000.0,,0.47,-5.53,-1.57,1523347754
sether,Sether,SETH,601,0.203487,0.00003026,96535.9,3493807.0,17169684.0,20136683.0,,-0.05,-3.43,-23.59,1523347760
zrcoin,ZrCoin,ZRC,602,0.900526,0.0001339,21340.3,3428434.0,3807146.0,4988894.0,,-0.16,-5.4,-5.55,1523347751
eboostcoin,eBoost,EBST,603,0.17116,0.00002545,869553.0,3423200.0,20000000.0,80828160.0,99990000.0,-4.89,35.02,60.01,1523347750
bitmark,Bitmark,BTM,604,0.396049,0.00005889,70197.9,3409620.0,8609085.0,8609085.0,,0.67,-6.1,-17.79,1523347744
uniform-fiscal-object,Uniform Fiscal Object,UFO,605,0.000939364,0.00000014,1413.39,3372660.0,3590365637.0,3590365637.0,4000000000.0,0.2,-10.07,-14.96,1523347742
europecoin,EuropeCoin,ERC,606,0.334992,0.00004981,9241.52,3366966.0,10050886.0,10050886.0,32000000.0,0.27,-2.97,5.36,1523347745
maxcoin,MaxCoin,MAX,607,0.0540033,0.00000803,24739.3,3318276.0,61445805.0,61445805.0,,-0.68,19.23,47.22,1523347741
ebtcnew,eBitcoin,EBTC,608,0.174303,0.00002592,18993.5,3293826.0,18897126.0,21000000.0,,-4.16,-2.38,-20.55,1523347755
ip-exchange,IP Exchange,IPSX,609,0.00417599,0.00000062,1014450.0,3271450.0,783395047.0,1714102659.0,,0.06,-7.4,-24.87,1523347761
hush,Hush,HUSH,610,0.886834,0.00013186,16937.0,3200562.0,3608975.0,3608975.0,21000000.0,-0.0,-4.86,-0.36,1523347748
vtorrent,vTorrent,VTR,611,0.27749,0.00004126,1462.46,3199838.0,11531363.0,11531363.0,,0.19,-6.79,-1.12,1523347744
bitcoin-plus,Bitcoin Plus,XBC,612,29.5073,0.00438744,113755.0,3192285.0,108186.0,108186.0,1000000.0,0.56,-7.42,-1.76,1523347743
belacoin,Bela,BELA,613,0.0776238,0.00001154,13353.5,3178118.0,40942575.0,40942575.0,,0.12,-4.68,-11.15,1523347742
bitcloud,Bitcloud,BTDX,614,0.150566,0.00002239,540.488,3174687.0,21085023.0,21085023.0,,0.17,-5.03,-8.27,1523347747
sumokoin,Sumokoin,SUMO,615,1.11478,0.00016576,13222.5,3151552.0,2827061.0,11715950.0,88888888.0,-0.94,-6.3,-13.83,1523347750
global-currency-reserve,Global Currency Reserve,GCR,616,0.0302643,0.00000450,8373.39,3147150.0,103988861.0,103988861.0,,0.71,-8.82,-24.69,1523347745
sharex,ShareX,SEXC,617,0.00555713,0.00000083,280151.0,3110937.0,559810095.0,1000000000.0,,-0.08,-11.72,-14.94,1523347759
fedoracoin,FedoraCoin,TIPS,618,0.0000146262,0.000000002,51663.5,3104702.0,212269865434,482759907611,,-3.35,-17.6,-27.74,1523347743
goldcoin,GoldCoin,GLD,619,0.0754535,0.00001122,25960.2,3089200.0,40941772.0,40941772.0,72245700.0,-0.04,-0.07,-2.43,1523347740
digipulse,DigiPulse,DGPT,620,2.19725,0.00032671,54726.1,3081954.0,1402641.0,16718085.0,,-0.32,-9.66,12.39,1523347756
verify,Verify,CRED,621,0.230871,0.00003433,26374.8,3072631.0,13308864.0,29997543.0,,-0.08,27.51,51.36,1523347757
lampix,Lampix,PIX,622,0.0225836,0.00000336,4237.99,3056058.0,135322017.0,327154880.0,657154880.0,-2.5,-6.05,10.85,1523347755
vslice,vSlice,VSL,623,0.0908004,0.00001350,21163.7,3031870.0,33390496.0,33390496.0,,5.11,-7.43,-15.42,1523347748
hyperstake,HyperStake,HYP,624,0.00254323,0.00000038,2644.39,3022079.0,1188283614.0,1188283614.0,,0.24,-0.73,-4.82,1523347743
bezop,Bezop,BEZ,625,0.0740458,0.00001101,9963.21,3008828.0,40634684.0,89267250.0,,-0.58,-3.97,-41.62,1523347760
campuscoin,CampusCoin,CMPCO,626,0.00787082,0.00000117,23433.4,2996595.0,380722048.0,580722048.0,1010000000.0,0.77,-9.75,-14.73,1523347752
copytrack,COPYTRACK,CPY,627,0.1337,0.00001988,3911.12,2987251.0,22342937.0,53000748.0,,8.12,16.59,17.11,1523347760
starbase,Starbase,STAR,628,0.0159191,0.00000228,5051.13,2984831.0,187500000.0,1000000000.0,,,,-24.22,1523130857
autonio,Autonio,NIO,629,0.0453396,0.00000674,1895.6,2984621.0,65828135.0,220466789.0,,8.42,5.39,-19.57,1523347756
zeitcoin,Zeitcoin,ZEIT,630,0.0000803908,0.00000001,4911.97,2972144.0,36971193446.0,36971193446.0,,2.29,-5.85,-14.86,1523347742
veriumreserve,VeriumReserve,VRM,631,1.88558,0.00028037,13109.0,2959561.0,1569576.0,1569576.0,,0.49,-6.01,-5.47,1523347747
cryptopay,Cryptopay,CPAY,632,0.0436632,0.00000649,2372.08,2946278.0,67477379.0,90414745.0,,-0.08,-5.48,6.05,1523347758
hollywoodcoin,HollyWoodCoin,HWC,633,3.09298,0.0004599,88225.3,2943295.0,951605.0,20306883.0,,7.15,-1.05,-9.28,1523347757
riecoin,Riecoin,RIC,634,0.0689353,0.00001025,5646.63,2931593.0,42526725.0,42526725.0,,1.26,-4.47,-7.13,1523347741
locicoin,LOCIcoin,LOCI,635,0.0798448,0.00001187,14597.8,2915781.0,36518110.0,100000000.0,,-1.25,-11.39,-4.85,1523347760
social-send,Social Send,SEND,636,0.0905386,0.00001346,30779.4,2904003.0,32074754.0,34264697.0,,2.87,31.23,72.59,1523347757
creditbit,Creditbit,CRB,637,0.174323,0.00002592,26533.3,2888318.0,16568774.0,16568774.0,,0.21,-7.59,-9.5,1523347746
vezt,Vezt,VZT,638,0.0609374,0.00000906,1813.52,2885432.0,47350755.0,125000000.0,,-0.07,0.05,-18.34,1523347758
dnotes,DNotes,NOTE,639,0.018716,0.00000278,3026.37,2876190.0,153675483.0,153675483.0,,-2.9,-23.63,-20.08,1523347741
sharpe-platform-token,Sharpe Platform Token,SHP,640,0.175586,0.00002611,7741.26,2849786.0,16230144.0,32000000.0,,0.07,3.03,3.82,1523347761
hawala-today,Hawala.Today,HAT,641,1.90355,0.00028304,3932.12,2845109.0,1494633.0,7000000.0,,-2.04,-10.14,-25.95,1523347756
cannabiscoin,CannabisCoin,CANN,642,0.0366512,0.00000545,52534.8,2830615.0,77231176.0,91859176.0,,2.61,-0.4,6.56,1523347743
reftoken,RefToken,REF,643,3.8531,0.00057292,51111.5,2822123.0,732429.0,50000000.0,,0.1,-8.08,-29.72,1523347759
2give,2GIVE,2GIVE,644,0.00537193,0.00000080,13568.9,2789996.0,519365621.0,519365621.0,,6.04,4.14,5.02,1523347746
bonpay,Bonpay,BON,645,0.246489,0.00003665,57156.2,2782935.0,11290301.0,21745688.0,,3.37,-4.52,-2.15,1523347757
terracoin,Terracoin,TRC,646,0.122379,0.00001820,3876.72,2766552.0,22606425.0,22606425.0,42000000.0,-0.49,-17.13,-32.26,1523347740
graft,Graft,GRFT,647,0.0163427,0.00000243,18694.9,2741401.0,167744693.0,905386655.0,1844674407.0,-3.41,-7.14,-4.25,1523347761
internxt,Internxt,INXT,648,4.34338,0.00064582,5805.9,2734633.0,629610.0,629610.0,629610.0,-0.84,-16.2,-26.53,1523347754
dether,Dether,DTH,649,0.0375821,0.00000559,1471.97,2724702.0,72500000.0,100000000.0,,10.01,-0.99,-9.27,1523347761
monacocoin,Monoeci,XMCC,650,0.867372,0.00012897,10947.2,2712886.0,3127707.0,8927706.0,,0.24,-7.13,0.02,1523347753
tokenbox,Tokenbox,TBX,651,0.244441,0.00003635,2174.55,2710094.0,11086906.0,16051590.0,,0.79,-0.81,-1.24,1523347759
luckchain,LuckChain,BASH,652,0.00377057,0.00000056,834.572,2699232.0,715868299.0,715868299.0,,0.17,-9.56,-17.81,1523347748
nework,Nework,NKC,653,0.0261036,0.00000388,2997810.0,2694164.0,103210455.0,1000000000.0,,0.47,-10.82,-10.5,1523347760
experty,Experty,EXY,654,0.0987189,0.00001468,10413.5,2674132.0,27088352.0,79404564.0,,0.7,-10.44,-22.68,1523347760
denarius-dnr,Denarius,DNR,655,1.00045,0.00014876,7283.96,2627041.0,2625859.0,2625859.0,10000000.0,0.42,-6.47,-26.97,1523347751
1world,1World,1WO,656,0.206531,0.00003071,512696.0,2588624.0,12533826.0,37219453.0,,0.01,-5.21,-11.9,1523347761
jiyo,Jiyo,JIYO,657,0.123074,0.00001830,31356.4,2570807.0,20888299.0,21464465.0,70560000.0,-1.66,-6.49,-9.79,1523347757
ethereum-movie-venture,Ethereum Movie Venture,EMV,658,0.387418,0.00005761,1525.3,2544045.0,6566666.0,6666666.0,,1.1,-22.52,-65.24,1523347749
zephyr,Zephyr,ZEPH,659,0.0200953,0.00000299,1743.06,2531818.0,125990535.0,2000000000.0,,-0.1,-6.85,-13.55,1523347756
breakout,Breakout,BRK,660,0.133043,0.00001978,3154.57,2497052.0,18768756.0,18768756.0,,1.52,-6.06,-9.81,1523347746
karbo,Karbo,KRB,661,0.435723,0.00006479,12669.4,2465014.0,5657295.0,5657295.0,,0.4,-8.78,-7.94,1523347747
quark,Quark,QRK,662,0.00953865,0.00000142,927.937,2433013.0,255068930.0,255068930.0,,0.27,-0.29,-8.49,1523347741
jet8,JET8,J8T,663,0.00900588,0.00000134,7984.89,2406874.0,267255872.0,1468857775.0,,0.0,-6.39,-8.33,1523347761
maverick-chain,Maverick Chain,MVC,664,0.0238297,0.00000354,3203.24,2382991.0,100000860.0,200000000.0,,11.87,-2.38,53.53,1523347759
obsidian,Obsidian,ODN,665,0.094851,0.00001410,30233.4,2371275.0,25000000.0,95017266.0,,0.33,5.68,2.2,1523347755
blitzcash,Blitzcash,BLITZ,666,0.5726,0.00008514,19569.7,2370310.0,4139556.0,4139556.0,,0.17,-1.14,-1.22,1523347743
aigang,Aigang,AIX,667,0.122173,0.00001817,7485.64,2360531.0,19321214.0,29274567.0,,-1.38,-6.38,-19.5,1523347758
gcn-coin,GCN Coin,GCN,668,0.0000150887,0.000000002,4638.74,2328063.0,154291835000,154291835000,,11.52,2.59,-67.49,1523347745
greencoin,Greencoin,GRE,669,0.00058862,0.00000009,839.0,2325975.0,3951572641.0,3951572641.0,,-0.12,175.08,114.55,1523347743
kzcash,Kzcash,KZC,670,2.68506,0.00039924,29895.2,2324978.0,865894.0,2302695.0,18900000.0,13.29,5.22,-19.72,1523347759
real,REAL,REAL,671,0.226554,0.00003369,19346.3,2278186.0,10055817.0,19717288.0,,2.34,1.42,2.21,1523347754
upfiring,Upfiring,UFR,672,0.141189,0.00002099,13009.7,2271025.0,16085000.0,24000000.0,,-7.77,-14.22,-21.9,1523347756
sharechain,Sharechain,SSS,673,0.00100878,0.00000015,2194.78,2263726.0,2244023561.0,10000000000.0,,0.17,8.78,-1.33,1523347756
sociall,Sociall,SCL,674,0.133887,0.00001991,763.102,2237790.0,16714020.0,16714020.0,,0.17,-6.8,-16.87,1523347754
crave,Crave,CRAVE,675,0.149257,0.00002219,8399.78,2224177.0,14901660.0,14901660.0,1000000000.0,2.15,4.67,-0.15,1523347744
exrnchain,EXRNchain,EXRN,676,0.0000235407,0.000000004,7996.77,2177515.0,92500000000.0,100000000000,,-0.05,-19.59,-9.22,1523347754
bitswift,Bitswift,SWIFT,677,0.54738,0.00008139,17897.8,2126371.0,3884635.0,3884635.0,,0.17,6.85,3.76,1523347743
spreadcoin,SpreadCoin,SPR,678,0.215673,0.00003207,12123.1,2125795.0,9856565.0,9856565.0,,0.96,-7.97,-13.66,1523347743
mcap,MCAP,MCAP,679,0.201875,0.00003002,1042870.0,2117669.0,10490000.0,100000000.0,,-0.32,-26.12,-6.2,1523347750
global-cryptocurrency,Global Cryptocurrency,GCC,680,0.00322819,0.00000048,8075.21,2082568.0,645119373.0,1035365941.0,2400000000.0,0.19,-3.38,-1.97,1523347751
yocoin,Yocoin,YOC,681,0.0185107,0.00000275,6943.7,2076802.0,112194700.0,171704700.0,336000000.0,0.56,-1.29,-33.35,1523347746
altcoin-alt,Altcoin,ALT,682,16.7989,0.00249783,840.528,2069209.0,123175.0,134063.0,,0.21,11.75,-9.78,1523347749
xgox,XGOX,XGOX,683,0.0010793,0.00000016,2997.41,2067006.0,1915136144.0,2168551489.0,,2.35,-5.46,-11.61,1523347755
trustplus,TrustPlus,TRUST,684,0.0642948,0.00000956,6246.58,2063001.0,32086595.0,32086595.0,,0.19,-5.65,-0.96,1523347743
latiumx,LatiumX,LATX,685,0.0276132,0.00000411,15780.8,2056879.0,74488983.0,300000000.0,,0.12,49.98,-0.12,1523347761
atlant,ATLANT,ATL,686,0.153336,0.00002280,20301.0,2027873.0,13225026.0,54175041.0,54175041.0,-0.3,-9.88,-17.24,1523347756
chaincoin,ChainCoin,CHC,687,0.13323,0.00001981,3364.02,1996359.0,14984303.0,17014001.0,23000000.0,-1.69,-2.63,-4.8,1523347745
huntercoin,HunterCoin,HUC,688,0.089246,0.00001327,8288.17,1977104.0,22153420.0,22153420.0,,0.5,-0.76,-7.94,1523347741
capricoin,Capricoin,CPC,689,0.990596,0.00014729,176524.0,1971331.0,1990045.0,200995023.0,205000000.0,-2.69,2.97,39.67,1523347744
mywish,MyWish,WISH,690,0.104623,0.00001556,4323.11,1969534.0,18825062.0,19803895.0,,-6.76,-7.85,-11.23,1523347757
bitzeny,Bitzeny,ZNY,691,0.0257587,0.00000383,4807.55,1947731.0,75614500.0,197510000.0,250000000.0,-0.51,-2.82,-6.37,1523347745
darcrus,Darcrus,DAR,692,0.142373,0.00002117,571.204,1936328.0,13600388.0,13600388.0,,0.21,-3.53,46.96,1523347748
coinlancer,Coinlancer,CL,693,0.027216,0.00000405,5269.38,1923267.0,70666779.0,300000000.0,,1.61,8.16,-15.02,1523347758
micromoney,MicroMoney,AMM,694,0.186915,0.00002779,251874.0,1910660.0,10222077.0,17532943.0,,1.7,-5.74,-3.56,1523347757
trezarcoin,TrezarCoin,TZC,695,0.0197714,0.00000294,1730.86,1892491.0,95718600.0,107718600.0,400000000.0,0.17,-8.95,-16.56,1523347754
privatix,Privatix,PRIX,696,1.59076,0.00023653,4915.96,1881341.0,1182668.0,1275455.0,,0.05,3.33,-4.12,1523347756
e-gulden,e-Gulden,EFL,697,0.112813,0.00001677,4077.48,1870158.0,16577506.0,20703343.0,21000000.0,-3.21,-4.19,-12.4,1523347742
evergreencoin,EverGreenCoin,EGC,698,0.140337,0.00002087,12277.7,1869471.0,13321301.0,13321301.0,,-1.03,-5.83,-8.87,1523347746
force,FORCE,FOR,699,0.0153329,0.00000228,14544.8,1868203.0,121842746.0,125444087.0,200000000.0,11.33,-6.12,-18.46,1523347755
equitrader,EquiTrader,EQT,700,0.175466,0.00002609,2530.1,1832717.0,10444857.0,11544857.0,,0.34,-4.4,-11.0,1523347750
teslacoin,TeslaCoin,TES,701,0.0244804,0.00000364,1264.93,1832513.0,74856340.0,74856340.0,,0.17,-11.9,-22.07,1523347741
ergo,Ergo,EFYT,702,4.57295,0.00067995,6736.75,1816833.0,397300.0,5000000.0,5000000.0,0.44,-12.29,-25.87,1523347752
audiocoin,AudioCoin,ADC,703,0.00208744,0.00000031,5248.93,1806731.0,865524985.0,865524985.0,,-2.91,-18.17,-22.59,1523347744
bitwhite,BitWhite,BTW,704,0.0492059,0.00000732,19850.3,1787423.0,36325371.0,60342895.0,,-7.63,-10.86,-23.07,1523347760
rupaya,Rupaya,RUPX,705,0.109084,0.00001622,10078.7,1783215.0,16347174.0,16347174.0,,1.49,-6.28,-16.18,1523347753
magi,Magi,XMG,706,0.228663,0.00003400,11576.9,1782361.0,7794709.0,7794709.0,,-0.43,-5.52,0.6,1523347743
flik,FLiK,FLIK,707,0.0292396,0.00000435,5255.52,1757992.0,60123682.0,80000000.0,600000000.0,0.16,-7.38,-22.96,1523347755
stipend,Stipend,SPD,708,0.648732,0.00009646,34739.4,1751923.0,2700534.0,2940634.0,19340594.0,3.6,-15.97,-17.9,1523347761
qvolta,Qvolta,QVT,709,0.248028,0.00003688,42325.6,1721355.0,6940163.0,10096722.0,,-0.04,-14.68,-18.34,1523347755
bluecoin,BlueCoin,BLU,710,0.00296029,0.00000044,1649.29,1701230.0,574683675.0,574683675.0,,-1.09,-19.86,-20.61,1523347742
regalcoin,Regalcoin,REC,711,0.128332,0.00001908,3340.04,1642522.0,12799009.0,16491413.0,27000000.0,1.95,-12.7,-23.16,1523347753
speed-mining-service,Speed Mining Service,SMS,712,15.5876,0.00231772,1820.37,1631711.0,104680.0,300000.0,,0.1,-0.85,8.67,1523347760
innova,Innova,INN,713,0.621359,0.00009239,18725.5,1614100.0,2597693.0,3347693.0,42000000.0,0.26,-10.03,-34.02,1523347755
linx,Linx,LINX,714,0.0753187,0.00001120,6624.95,1599803.0,21240453.0,22240453.0,100000000.0,0.26,-5.39,-6.75,1523347750
kekcoin,KekCoin,KEK,715,0.149438,0.00002222,2238.2,1585679.0,10610950.0,11610950.0,21000000.0,-3.65,-13.22,4.59,1523347752
martexcoin,MarteXcoin,MXT,716,0.538538,0.00008008,1115.39,1582735.0,2938948.0,2938948.0,5000000.0,0.11,-17.18,0.56,1523347746
chronologic,Chronologic,DAY,717,2.43971,0.00036276,5158.41,1579902.0,647578.0,947657.0,,0.17,-13.73,8.87,1523347755
magnet,Magnet,MAG,718,0.0699915,0.00001041,4279.61,1578478.0,22552426.0,22802426.0,,0.09,-14.98,-21.87,1523347756
ethbits,Ethbits,ETBS,719,1.13233,0.00016837,1675.58,1575755.0,1391604.0,1634691.0,,0.17,22.63,24.09,1523347750
inpay,InPay,INPAY,720,0.157172,0.00002337,520.13,1571720.0,10000000.0,10000000.0,,15.89,1.27,25.06,1523347749
flypme,FlypMe,FYP,721,0.0874301,0.00001300,864.291,1542152.0,17638681.0,35277363.0,,0.21,-9.58,-5.43,1523347755
pylon-network,Pylon Network,PYLNT,722,4.42329,0.0006577,16592.4,1521482.0,343971.0,633858.0,,0.34,-6.65,-0.08,1523347758
creativecoin,Creativecoin,CREA,723,0.10801,0.00001606,1277.35,1515113.0,14027525.0,14027525.0,115000000.0,-0.08,-10.4,-9.52,1523347750
blocklancer,Blocklancer,LNC,724,0.0125194,0.00000186,1356.09,1504086.0,120140384.0,152177339.0,,16.73,7.83,56.34,1523347761
mazacoin,MAZA,MZC,725,0.00141233,0.00000021,17646.0,1490496.0,1055345280.0,1371778720.0,,22.71,52.3,28.45,1523347742
jesus-coin,Jesus Coin,JC,726,0.0000858987,0.00000001,1392.96,1488157.0,17324557939.0,20325184344.0,,-21.78,15.26,-0.83,1523347760
rupee,Rupee,RUP,727,0.0647507,0.00000963,2723.68,1483856.0,22916450.0,22916450.0,84000000.0,-4.11,-13.84,-14.37,1523347751
indorse-token,Indorse Token,IND,728,0.0315372,0.00000469,144405.0,1466738.0,46508192.0,170622047.0,,-0.2,-6.11,-8.45,1523347753
procurrency,ProCurrency,PROC,729,0.0144596,0.00000215,21662.8,1412751.0,97703336.0,15004888131.0,,0.21,-6.53,-22.37,1523347749
ignition,Ignition,IC,730,3.00016,0.00044609,6685.89,1408868.0,469598.0,524922.0,5000000.0,-1.65,-7.31,-5.16,1523347759
